numero,texte,signataire,organe,dispositif,seance,sort,discussion_commune,discussion_identique,libelleAbrev,cr,url_seance,dispositif_plaintext,scrutin_pred
4909,PRJLANR5L16BTC2600,PA793218,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a 50, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p>&#x00AB; 8&#x00B0;&nbsp;Mettre en place un recentrage des soci&#x00E9;t&#x00E9;s d&#x2019;am&#x00E9;nagement foncier et d&#x2019;&#x00E9;tablissement rural sur l&#x2019;implantation de nouveaux agriculteurs et la pr&#x00E9;servation des espaces forestiers et all&#x00E9;ger la direction des soci&#x00E9;t&#x00E9;s d&#x2019;am&#x00E9;nagement foncier et d&#x2019;&#x00E9;tablissement rural en donnant davantage de pouvoirs d&#x00E9;cisionnels aux collectivit&#x00E9;s territoriales.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Après l’alinéa 50, insérer l’alinéa suivant :« 8° Mettre en place un recentrage des sociétés d’aménagement foncier et d’établissement rural sur l’implantation de nouveaux agriculteurs et la préservation des espaces forestiers et alléger la direction des sociétés d’aménagement foncier et d’établissement rural en donnant davantage de pouvoirs décisionnels aux collectivités territoriales. »",
5023,PRJLANR5L16BTC2600,PA793964,PO800520,"<p style=""text-align: justify;"">&#x00C0;&nbsp;l&#x2019;alin&#x00E9;a&nbsp;11, apr&#x00E8;s le mot&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;r&#x00E9;siliente&nbsp;&#x00BB;,</p><p style=""text-align: justify;"">ins&#x00E9;rer les mots&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;par le progr&#x00E8;s technique&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"À l’alinéa 11, après le mot : « résiliente »,insérer les mots : « par le progrès technique ».",
5025,PRJLANR5L16BTC2600,PA793964,PO800520,"<p style=""text-align: justify;"">&#x00C0; la premi&#x00E8;re phrase de&nbsp;l&#x2019;alin&#x00E9;a&nbsp;42, supprimer le mot&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;, &#x00E9;nerg&#x00E9;tique&nbsp;&#x00BB;.</p><p style=""text-align: justify;"">&nbsp;</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"À la première phrase de l’alinéa 42, supprimer le mot :« , énergétique ». ",
1392,PRJLANR5L16BTC2600,PA793656,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;10, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;4&#x00B0;&nbsp;<i>bis</i> De sensibiliser aux produits locaux et au d&#x00E9;veloppement des circuits courts.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28363,Rejeté,,,RN,CRSANR5L16S2024O1N199,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N199,"Après l’alinéa 10, insérer l’alinéa suivant :« 4° bis De sensibiliser aux produits locaux et au développement des circuits courts. »",
3139,PRJLANR5L16BTC2600,PA793166,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;6 par&nbsp;la phrase suivante&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Il veille notamment &#x00E0; &#x00E9;tudier, dans sa r&#x00E9;forme de la fiscalit&#x00E9; applicable &#x00E0; la transmission des biens agricoles, une exon&#x00E9;ration&nbsp;des droits de succession sur deux g&#x00E9;n&#x00E9;rations - transmission entre parents et enfants, et entre grands-parents et petits-enfants - ainsi qu&#x2019;une exon&#x00E9;ration des droits de mutation sur les transmissions agricoles et les cr&#x00E9;ations d&#x2019;exploitation.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28370,Rejeté,,,RN,CRSANR5L16S2024O1N206,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N206,"Compléter l’alinéa 6 par la phrase suivante :« Il veille notamment à étudier, dans sa réforme de la fiscalité applicable à la transmission des biens agricoles, une exonération des droits de succession sur deux générations - transmission entre parents et enfants, et entre grands-parents et petits-enfants - ainsi qu’une exonération des droits de mutation sur les transmissions agricoles et les créations d’exploitation. »",
2705,PRJLANR5L16BTC2600,PA793832,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;42 par&nbsp;les deux phrases suivantes&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Ce rapport &#x00E9;value l&#x2019;impact des accords de libre-&#x00E9;change de l&#x2019;Union europ&#x00E9;enne sur la souverainet&#x00E9; alimentaire de la France.&nbsp;Il&nbsp;dresse un panorama complet des actions men&#x00E9;es par le Gouvernement contre la concurrence d&#x00E9;loyale permise par ces accords et les menaces qu&#x2019;ils repr&#x00E9;sentent pour les int&#x00E9;r&#x00EA;ts des agriculteurs fran&#x00E7;ais.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,Compléter l’alinéa 42 par les deux phrases suivantes :« Ce rapport évalue l’impact des accords de libre-échange de l’Union européenne sur la souveraineté alimentaire de la France. Il dresse un panorama complet des actions menées par le Gouvernement contre la concurrence déloyale permise par ces accords et les menaces qu’ils représentent pour les intérêts des agriculteurs français. »,
4936,PRJLANR5L16BTC2600,PA793904,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;32 par les mots&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;et d&#x2019;encourager la consommation de produits fran&#x00E7;ais&nbsp;&#x00BB;&nbsp;</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,Compléter l’alinéa 32 par les mots : « et d’encourager la consommation de produits français » ,
5042,PRJLANR5L16BTC2600,PA793964,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;39, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;20&#x00B0;&nbsp;De privil&#x00E9;gier les productions fran&#x00E7;aises dans la commande publique&nbsp;;&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Après l’alinéa 39, insérer l’alinéa suivant :« 20° De privilégier les productions françaises dans la commande publique ; ».",
4830,PRJLANR5L16BTC2600,PA793852,PO800520,"<p style=""text-align: justify;"">&#x00C0; l&#x2019;alin&#x00E9;a&nbsp;21, apr&#x00E8;s le mot&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;r&#x00E8;glementation&nbsp;&#x00BB;,&nbsp;</p><p style=""text-align: justify;"">ins&#x00E9;rer les mots&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;fran&#x00E7;aise et&nbsp;&#x00BB;.&nbsp;</p><p style=""text-align: justify;"">&nbsp;</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"À l’alinéa 21, après le mot : « règlementation », insérer les mots : « française et ».  ",
3925,PRJLANR5L16BTC2600,PA794354,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;30, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;<i>k)</i> Orienter la politique commerciale europ&#x00E9;enne afin d&#x2019;exclure les produits agricoles de tout accord de libre-&#x00E9;change existant ou en projet si leur mise en concurrence avec l&#x2019;&#x00C9;tat ou la zone commerciale tiers a ou aurait pour cons&#x00E9;quence une d&#x00E9;gradation des fili&#x00E8;res agricoles fran&#x00E7;aises et europ&#x00E9;ennes.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Après l’alinéa 30, insérer l’alinéa suivant :« k) Orienter la politique commerciale européenne afin d’exclure les produits agricoles de tout accord de libre-échange existant ou en projet si leur mise en concurrence avec l’État ou la zone commerciale tiers a ou aurait pour conséquence une dégradation des filières agricoles françaises et européennes. »",
3131,PRJLANR5L16BTC2600,PA793166,PO800520,"<p style=""text-align: justify;"">Avant le 31 d&#x00E9;cembre 2024, le Gouvernement remet au Parlement un rapport sur la strat&#x00E9;gie nationale arr&#x00EA;t&#x00E9;e en mati&#x00E8;re d&#x2019;investissement dans la recherche et l&#x2019;innovation agricoles, notamment dans la fili&#x00E8;re des intrants et des produits phytosanitaires, n&#x00E9;cessaire &#x00E0; l&#x2019;objectif de souverainet&#x00E9; alimentaire fran&#x00E7;aise.</p>",RUANR5L16S2024IDS28374,Rejeté,,,RN,CRSANR5L16S2024O1N210,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N210,"Avant le 31 décembre 2024, le Gouvernement remet au Parlement un rapport sur la stratégie nationale arrêtée en matière d’investissement dans la recherche et l’innovation agricoles, notamment dans la filière des intrants et des produits phytosanitaires, nécessaire à l’objectif de souveraineté alimentaire française.",
4335,PRJLANR5L16BTC2600,PA794570,PO800520,"<p style=""text-align: justify;"">&#x00C0; l&#x2019;alin&#x00E9;a&nbsp;3, substituer aux mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;ou plus exp&#x00E9;rimente&nbsp;&#x00BB;</p><p style=""text-align: justify;"">les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;, ou plusieurs, exp&#x00E9;rimentent&nbsp;&#x00BB;.</p><p style=""text-align: justify;"">&nbsp;</p>",RUANR5L16S2024IDS28372,Rejeté,,,RN,CRSANR5L16S2024O1N208,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N208,"À l’alinéa 3, substituer aux mots :« ou plus expérimente »les mots :« , ou plusieurs, expérimentent ». ",
4902,PRJLANR5L16BTC2600,PA794954,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;25, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;5&#x00B0;&nbsp;<i>bis</i> Interdire l&#x2019;importation de denr&#x00E9;es alimentaires ne respectant pas les normes de qualit&#x00E9;, de s&#x00E9;curit&#x00E9; sanitaire et environnementale fran&#x00E7;aises et europ&#x00E9;ennes, afin de garantir la protection des consommateurs et la comp&#x00E9;titivit&#x00E9; des producteurs nationaux&nbsp;;&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Après l’alinéa 25, insérer l’alinéa suivant :« 5° bis Interdire l’importation de denrées alimentaires ne respectant pas les normes de qualité, de sécurité sanitaire et environnementale françaises et européennes, afin de garantir la protection des consommateurs et la compétitivité des producteurs nationaux ; »",
4491,PRJLANR5L16BTC2600,PA795410,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;28 par les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;,&nbsp;encourager et promouvoir l&#x2019;&#x00E9;tiquetage &#x00AB;&nbsp;bien-&#x00EA;tre animal&nbsp;&#x00BB;, aider financi&#x00E8;rement les &#x00E9;leveurs qui veulent en b&#x00E9;n&#x00E9;ficier et informer les consommateurs par une mention apparente sur le produit d&#x2019;une d&#x00EE;me pr&#x00E9;lev&#x00E9;e sur l&#x2019;abattage d&#x2019;animaux &#x00E0; destination d&#x2019;autorit&#x00E9;s ou associations religieuses ainsi que de l&#x2019;abattage halal ou casher&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Compléter l’alinéa 28 par les mots :« , encourager et promouvoir l’étiquetage « bien-être animal », aider financièrement les éleveurs qui veulent en bénéficier et informer les consommateurs par une mention apparente sur le produit d’une dîme prélevée sur l’abattage d’animaux à destination d’autorités ou associations religieuses ainsi que de l’abattage halal ou casher »",
4283,PRJLANR5L16BTC2600,PA793964,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;20, ins&#x00E9;rer&nbsp;l&#x2019;alin&#x00E9;a suivant&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;<i>aa)</i>&nbsp;Permettre l&#x2019;indemnisation financi&#x00E8;re des pertes, le financement d&#x2019;appui financier &#x00E0; la recherche, l&#x2019;accompagnement technique et le d&#x00E9;ploiement de solutions alternatives en cas d&#x2019;interdiction ou de restriction d&#x2019;utilisation de produits phytopharmaceutiques&nbsp;;&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Après l’alinéa 20, insérer l’alinéa suivant : « aa) Permettre l’indemnisation financière des pertes, le financement d’appui financier à la recherche, l’accompagnement technique et le déploiement de solutions alternatives en cas d’interdiction ou de restriction d’utilisation de produits phytopharmaceutiques ; ».",
5206,PRJLANR5L16BTC2600,PA794598,PO800520,"<p style=""text-align: justify;"">&#x00C0; la fin de l&#x2019;alin&#x00E9;a&nbsp;10,&nbsp;substituer aux&nbsp;mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;d&#x00E8;s que possible l&#x2019;approvisionnement national dans le respect des r&#x00E8;gles du march&#x00E9; int&#x00E9;rieur de l&#x2019;Union europ&#x00E9;enne et de ses engagements internationaux&nbsp;&#x00BB;</p><p style=""text-align: justify;"">les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;syst&#x00E9;matiquement l&#x2019;approvisionnement national lorsque cela est possible&nbsp;ou, &#x00E0; d&#x00E9;faut, europ&#x00E9;en&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"À la fin de l’alinéa 10, substituer aux mots :« dès que possible l’approvisionnement national dans le respect des règles du marché intérieur de l’Union européenne et de ses engagements internationaux »les mots :« systématiquement l’approvisionnement national lorsque cela est possible ou, à défaut, européen ».",
4489,PRJLANR5L16BTC2600,PA795410,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;5 par les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;notamment par l&#x2019;interdiction de vente &#x00E0; perte des produits agricoles issus de l&#x2019;&#x00E9;levage, de la viticulture et de l&#x2019;agriculture et par l&#x2019;ajout et le respect de clauses miroirs dans tous les trait&#x00E9;s de libre-&#x00E9;change&nbsp;de fa&#x00E7;on &#x00E0; ne pas cr&#x00E9;er de concurrence d&#x00E9;loyale avec les producteurs et &#x00E9;leveurs fran&#x00E7;ais&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Compléter l’alinéa 5 par les mots :« notamment par l’interdiction de vente à perte des produits agricoles issus de l’élevage, de la viticulture et de l’agriculture et par l’ajout et le respect de clauses miroirs dans tous les traités de libre-échange de façon à ne pas créer de concurrence déloyale avec les producteurs et éleveurs français ».",
2914,PRJLANR5L16BTC2600,PA793832,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;29 par la phrase suivante&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;&#x00C0; cette fin, les politiques publiques mettent en &#x0153;uvre toute action n&#x00E9;cessaire visant &#x00E0; r&#x00E9;pondre durablement aux besoins des professionnels de la fili&#x00E8;re agricole, notamment viticole, en mati&#x00E8;re de lutte contre la concurrence d&#x00E9;loyale&nbsp;;&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Compléter l’alinéa 29 par la phrase suivante :« À cette fin, les politiques publiques mettent en œuvre toute action nécessaire visant à répondre durablement aux besoins des professionnels de la filière agricole, notamment viticole, en matière de lutte contre la concurrence déloyale ; ».",
2695,PRJLANR5L16BTC2600,PA720822,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;15, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;11&#x00B0;&nbsp;<i>bis</i>&nbsp;Sa capacit&#x00E9; &#x00E0; lutter contre les effets n&#x00E9;fastes de la strat&#x00E9;gie europ&#x00E9;enne&nbsp;&#x00AB;&nbsp;De la ferme &#x00E0; la fourchette&nbsp;&#x00BB;&nbsp;;&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Après l’alinéa 15, insérer l’alinéa suivant :« 11° bis Sa capacité à lutter contre les effets néfastes de la stratégie européenne « De la ferme à la fourchette » ; »",
5013,PRJLANR5L16BTC2600,PA793964,PO800520,"<p style=""text-align: justify;"">&#x00C0; l&#x2019;alin&#x00E9;a&nbsp;6, supprimer les mots&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;et agricole&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS28361,Rejeté,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"À l’alinéa 6, supprimer les mots : « et agricole ».",
3706,PRJLANR5L16BTC2600,PA793852,PO800520,"<p style=""text-align: justify;"">&#x00C0;&nbsp;la fin de l&#x2019;alin&#x00E9;a&nbsp;29, substituer aux mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;d&#x2019;exportations&nbsp;&#x00BB;</p><p style=""text-align: justify;"">les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;veiller &#x00E0; des exportations respectueuses d&#x2019;une agriculture raisonn&#x00E9;e&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"À la fin de l’alinéa 29, substituer aux mots :« d’exportations »les mots :« veiller à des exportations respectueuses d’une agriculture raisonnée »",
2971,PRJLANR5L16BTC2600,PA794734,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;13, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;9&#x00B0;&nbsp;<i>bis</i>&nbsp;Sa lutte contre la sur-r&#x00E9;glementation en mati&#x00E8;re agricole et la pr&#x00E9;servation du mod&#x00E8;le agricole fran&#x00E7;ais&nbsp;;&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,"Après l’alinéa 13, insérer l’alinéa suivant :« 9° bis Sa lutte contre la sur-réglementation en matière agricole et la préservation du modèle agricole français ; ».",
3724,PRJLANR5L16BTC2600,PA794946,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;7 par les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;en veillant au d&#x00E9;veloppement de la production alimentaire sur le territoire national&nbsp;&#x00BB;.</p><p style=""text-align: justify;"">&nbsp;</p>",RUANR5L16S2024IDS28361,Tombé,,,RN,CRSANR5L16S2024O1N197,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N197,Compléter l’alinéa 7 par les mots :« en veillant au développement de la production alimentaire sur le territoire national ». ,
